"Região Habilitação Atual,""UF Habilitação Atual"",""Sexo"",""Faixa Etária"",""Categoria"",""Qt. Condutor Histórico"""
"Norte,""Amapá"",""Feminino"",""26 a 30"",""B-Condutor Carro"",""3.917"""
"Norte,""Amapá"",""Feminino"",""26 a 30"",""D-Condutor Ônibus"",""4"""
"Norte,""Amapá"",""Feminino"",""31 a 40"",""A-Condutor Moto"",""1.598"""
"Norte,""Amapá"",""Feminino"",""31 a 40"",""AB-Condutor Moto/Carro"",""5.344"""
"Norte,""Amapá"",""Feminino"",""31 a 40"",""AC-Condutor Moto/Caminhão"",""6"""
"Norte,""Amapá"",""Feminino"",""31 a 40"",""AD-Condutor Moto/Ônibus"",""74"""
"Norte,""Amapá"",""Feminino"",""31 a 40"",""AE-Condutor Moto/Carreta"",""6"""
"Norte,""Amapá"",""Feminino"",""31 a 40"",""B-Condutor Carro"",""10.009"""
"Norte,""Amapá"",""Feminino"",""31 a 40"",""D-Condutor Ônibus"",""32"""
"Norte,""Amapá"",""Feminino"",""31 a 40"",""E-Condutor Carreta"",""1"""
"Norte,""Amapá"",""Feminino"",""41 a 50"",""A-Condutor Moto"",""784"""
"Norte,""Amapá"",""Feminino"",""41 a 50"",""AB-Condutor Moto/Carro"",""3.398"""
"Norte,""Amapá"",""Feminino"",""41 a 50"",""AC-Condutor Moto/Caminhão"",""51"""
"Norte,""Amapá"",""Feminino"",""41 a 50"",""AD-Condutor Moto/Ônibus"",""97"""
"Norte,""Amapá"",""Feminino"",""41 a 50"",""AE-Condutor Moto/Carreta"",""8"""
"Norte,""Amapá"",""Feminino"",""41 a 50"",""B-Condutor Carro"",""8.042"""
"Norte,""Amapá"",""Feminino"",""41 a 50"",""C-Condutor Caminhão"",""15"""
"Norte,""Amapá"",""Feminino"",""41 a 50"",""D-Condutor Ônibus"",""39"""
"Norte,""Amapá"",""Feminino"",""41 a 50"",""E-Condutor Carreta"",""1"""
"Norte,""Amapá"",""Feminino"",""51 a 60"",""A-Condutor Moto"",""203"""
"Norte,""Amapá"",""Feminino"",""51 a 60"",""AB-Condutor Moto/Carro"",""1.242"""
"Norte,""Amapá"",""Feminino"",""51 a 60"",""AC-Condutor Moto/Caminhão"",""34"""
"Norte,""Amapá"",""Feminino"",""51 a 60"",""AD-Condutor Moto/Ônibus"",""50"""
"Norte,""Amapá"",""Feminino"",""51 a 60"",""AE-Condutor Moto/Carreta"",""3"""
"Norte,""Amapá"",""Feminino"",""51 a 60"",""B-Condutor Carro"",""4.788"""
"Norte,""Amapá"",""Feminino"",""51 a 60"",""C-Condutor Caminhão"",""29"""
"Norte,""Amapá"",""Feminino"",""51 a 60"",""D-Condutor Ônibus"",""32"""
"Norte,""Amapá"",""Feminino"",""61 a 70"",""A-Condutor Moto"",""28"""
"Norte,""Amapá"",""Feminino"",""61 a 70"",""AB-Condutor Moto/Carro"",""260"""
"Norte,""Amapá"",""Feminino"",""61 a 70"",""AC-Condutor Moto/Caminhão"",""16"""
"Norte,""Amapá"",""Feminino"",""61 a 70"",""AD-Condutor Moto/Ônibus"",""10"""
"Norte,""Amapá"",""Feminino"",""61 a 70"",""B-Condutor Carro"",""2.220"""
"Norte,""Amapá"",""Feminino"",""61 a 70"",""C-Condutor Caminhão"",""19"""
"Norte,""Amapá"",""Feminino"",""61 a 70"",""D-Condutor Ônibus"",""17"""
"Norte,""Amapá"",""Feminino"",""71 a 80"",""A-Condutor Moto"",""1"""
"Norte,""Amapá"",""Feminino"",""71 a 80"",""AB-Condutor Moto/Carro"",""16"""
"Norte,""Amapá"",""Feminino"",""71 a 80"",""AC-Condutor Moto/Caminhão"",""3"""
"Norte,""Amapá"",""Feminino"",""71 a 80"",""AD-Condutor Moto/Ônibus"",""1"""
"Norte,""Amapá"",""Feminino"",""71 a 80"",""B-Condutor Carro"",""543"""
"Norte,""Amapá"",""Feminino"",""71 a 80"",""C-Condutor Caminhão"",""4"""
"Norte,""Amapá"",""Feminino"",""71 a 80"",""D-Condutor Ônibus"",""4"""
"Norte,""Amapá"",""Feminino"",""81 a 90"",""AB-Condutor Moto/Carro"",""1"""
"Norte,""Amapá"",""Feminino"",""81 a 90"",""B-Condutor Carro"",""67"""
"Norte,""Amapá"",""Feminino"",""81 a 90"",""C-Condutor Caminhão"",""1"""
"Norte,""Amapá"",""Feminino"",""91 a 100"",""B-Condutor Carro"",""1"""
"Norte,""Pará"",""Masculino"",""18 a 21"",""A-Condutor Moto"",""686"""
"Norte,""Pará"",""Masculino"",""18 a 21"",""AB-Condutor Moto/Carro"",""16.964"""
"Norte,""Pará"",""Masculino"",""18 a 21"",""AC-Condutor Moto/Caminhão"",""63"""
"Norte,""Pará"",""Masculino"",""18 a 21"",""AD-Condutor Moto/Ônibus"",""89"""
"Norte,""Pará"",""Masculino"",""18 a 21"",""AE-Condutor Moto/Carreta"",""3"""
"Norte,""Pará"",""Masculino"",""18 a 21"",""B-Condutor Carro"",""3.013"""
"Norte,""Pará"",""Masculino"",""18 a 21"",""C-Condutor Caminhão"",""2"""
"Norte,""Pará"",""Masculino"",""18 a 21"",""D-Condutor Ônibus"",""3"""
"Norte,""Pará"",""Masculino"",""22 a 25"",""A-Condutor Moto"",""1.918"""
"Norte,""Pará"",""Masculino"",""22 a 25"",""AB-Condutor Moto/Carro"",""55.429"""
"Norte,""Pará"",""Masculino"",""22 a 25"",""AC-Condutor Moto/Caminhão"",""265"""
"Norte,""Pará"",""Masculino"",""22 a 25"",""AD-Condutor Moto/Ônibus"",""4.628"""
"Norte,""Pará"",""Masculino"",""22 a 25"",""AE-Condutor Moto/Carreta"",""339"""
"Norte,""Pará"",""Masculino"",""22 a 25"",""B-Condutor Carro"",""8.206"""
"Norte,""Pará"",""Masculino"",""22 a 25"",""C-Condutor Caminhão"",""9"""
"Norte,""Pará"",""Masculino"",""22 a 25"",""D-Condutor Ônibus"",""55"""
"Norte,""Pará"",""Masculino"",""22 a 25"",""E-Condutor Carreta"",""7"""
"Norte,""Pará"",""Masculino"",""26 a 30"",""A-Condutor Moto"",""3.332"""
"Norte,""Pará"",""Masculino"",""26 a 30"",""AB-Condutor Moto/Carro"",""85.938"""
"Norte,""Pará"",""Masculino"",""26 a 30"",""AC-Condutor Moto/Caminhão"",""493"""
"Norte,""Pará"",""Masculino"",""26 a 30"",""AD-Condutor Moto/Ônibus"",""18.007"""
"Norte,""Pará"",""Masculino"",""26 a 30"",""AE-Condutor Moto/Carreta"",""2.892"""
"Norte,""Pará"",""Masculino"",""26 a 30"",""B-Condutor Carro"",""12.122"""
"Norte,""Pará"",""Masculino"",""26 a 30"",""C-Condutor Caminhão"",""16"""
"Norte,""Pará"",""Masculino"",""26 a 30"",""D-Condutor Ônibus"",""406"""
"Norte,""Pará"",""Masculino"",""26 a 30"",""E-Condutor Carreta"",""48"""
"Norte,""Pará"",""Masculino"",""31 a 40"",""A-Condutor Moto"",""8.439"""
"Norte,""Pará"",""Masculino"",""31 a 40"",""AB-Condutor Moto/Carro"",""179.492"""
"Norte,""Pará"",""Masculino"",""31 a 40"",""AC-Condutor Moto/Caminhão"",""1.500"""
"Norte,""Pará"",""Masculino"",""31 a 40"",""AD-Condutor Moto/Ônibus"",""58.781"""
"Norte,""Pará"",""Masculino"",""31 a 40"",""AE-Condutor Moto/Carreta"",""14.761"""
"Norte,""Pará"",""Masculino"",""31 a 40"",""B-Condutor Carro"",""35.521"""
"Norte,""Pará"",""Masculino"",""31 a 40"",""C-Condutor Caminhão"",""183"""
"Norte,""Pará"",""Masculino"",""31 a 40"",""D-Condutor Ônibus"",""4.250"""
"Norte,""Pará"",""Masculino"",""31 a 40"",""E-Condutor Carreta"",""865"""
"Norte,""Pará"",""Masculino"",""41 a 50"",""A-Condutor Moto"",""6.993"""
"Norte,""Pará"",""Masculino"",""41 a 50"",""AB-Condutor Moto/Carro"",""111.202"""
"Norte,""Pará"",""Masculino"",""41 a 50"",""AC-Condutor Moto/Caminhão"",""4.449"""
"Norte,""Pará"",""Masculino"",""41 a 50"",""AD-Condutor Moto/Ônibus"",""38.923"""
"Norte,""Pará"",""Masculino"",""41 a 50"",""AE-Condutor Moto/Carreta"",""11.442"""
"Norte,""Pará"",""Masculino"",""41 a 50"",""B-Condutor Carro"",""39.510"""
"Norte,""Pará"",""Masculino"",""41 a 50"",""C-Condutor Caminhão"",""1.708"""
"Norte,""Pará"",""Masculino"",""41 a 50"",""D-Condutor Ônibus"",""9.509"""
"Norte,""Pará"",""Masculino"",""41 a 50"",""E-Condutor Carreta"",""2.383"""
"Norte,""Pará"",""Masculino"",""51 a 60"",""A-Condutor Moto"",""4.276"""
"Norte,""Pará"",""Masculino"",""51 a 60"",""AB-Condutor Moto/Carro"",""52.121"""
"Norte,""Pará"",""Masculino"",""51 a 60"",""AC-Condutor Moto/Caminhão"",""6.407"""
"Norte,""Pará"",""Masculino"",""51 a 60"",""AD-Condutor Moto/Ônibus"",""17.918"""
"Norte,""Pará"",""Masculino"",""51 a 60"",""AE-Condutor Moto/Carreta"",""5.278"""
"Norte,""Pará"",""Masculino"",""51 a 60"",""B-Condutor Carro"",""37.665"""
"Norte,""Pará"",""Masculino"",""51 a 60"",""C-Condutor Caminhão"",""4.694"""
"Norte,""Pará"",""Masculino"",""51 a 60"",""D-Condutor Ônibus"",""11.664"""
"Norte,""Pará"",""Masculino"",""51 a 60"",""E-Condutor Carreta"",""2.569"""
"Norte,""Pará"",""Masculino"",""61 a 70"",""A-Condutor Moto"",""1.687"""
"Norte,""Pará"",""Masculino"",""61 a 70"",""AB-Condutor Moto/Carro"",""18.988"""
"Norte,""Pará"",""Masculino"",""61 a 70"",""AC-Condutor Moto/Caminhão"",""2.673"""
"Norte,""Pará"",""Masculino"",""61 a 70"",""AD-Condutor Moto/Ônibus"",""5.538"""
"Norte,""Pará"",""Masculino"",""61 a 70"",""AE-Condutor Moto/Carreta"",""1.563"""
"Norte,""Pará"",""Masculino"",""61 a 70"",""B-Condutor Carro"",""34.715"""
"Norte,""Pará"",""Masculino"",""61 a 70"",""C-Condutor Caminhão"",""5.196"""
"Norte,""Pará"",""Masculino"",""61 a 70"",""D-Condutor Ônibus"",""9.247"""
"Norte,""Pará"",""Masculino"",""61 a 70"",""E-Condutor Carreta"",""1.896"""
"Norte,""Pará"",""Masculino"",""71 a 80"",""A-Condutor Moto"",""458"""
"Norte,""Pará"",""Masculino"",""71 a 80"",""AB-Condutor Moto/Carro"",""4.545"""
"Norte,""Pará"",""Masculino"",""71 a 80"",""AC-Condutor Moto/Caminhão"",""444"""
"Norte,""Pará"",""Masculino"",""71 a 80"",""AD-Condutor Moto/Ônibus"",""731"""
"Norte,""Pará"",""Masculino"",""71 a 80"",""AE-Condutor Moto/Carreta"",""116"""
"Norte,""Pará"",""Masculino"",""71 a 80"",""B-Condutor Carro"",""19.839"""
"Norte,""Pará"",""Masculino"",""71 a 80"",""C-Condutor Caminhão"",""1.974"""
"Norte,""Pará"",""Masculino"",""71 a 80"",""D-Condutor Ônibus"",""3.176"""
"Norte,""Pará"",""Masculino"",""71 a 80"",""E-Condutor Carreta"",""314"""
"Norte,""Pará"",""Masculino"",""81 a 90"",""A-Condutor Moto"",""82"""
"Norte,""Pará"",""Masculino"",""81 a 90"",""AB-Condutor Moto/Carro"",""779"""
"Norte,""Pará"",""Masculino"",""81 a 90"",""AC-Condutor Moto/Caminhão"",""50"""
"Norte,""Pará"",""Masculino"",""81 a 90"",""AD-Condutor Moto/Ônibus"",""95"""
"Norte,""Pará"",""Masculino"",""81 a 90"",""AE-Condutor Moto/Carreta"",""2"""
"Norte,""Pará"",""Masculino"",""81 a 90"",""B-Condutor Carro"",""8.113"""
"Norte,""Pará"",""Masculino"",""81 a 90"",""C-Condutor Caminhão"",""424"""
"Norte,""Pará"",""Masculino"",""81 a 90"",""D-Condutor Ônibus"",""945"""
"Norte,""Pará"",""Masculino"",""81 a 90"",""E-Condutor Carreta"",""58"""
"Norte,""Pará"",""Masculino"",""91 a 100"",""A-Condutor Moto"",""12"""
"Norte,""Pará"",""Masculino"",""91 a 100"",""AB-Condutor Moto/Carro"",""86"""
"Norte,""Pará"",""Masculino"",""91 a 100"",""AC-Condutor Moto/Caminhão"",""1"""
"Norte,""Pará"",""Masculino"",""91 a 100"",""AD-Condutor Moto/Ônibus"",""4"""
"Norte,""Pará"",""Masculino"",""91 a 100"",""B-Condutor Carro"",""1.964"""
"Norte,""Pará"",""Masculino"",""91 a 100"",""C-Condutor Caminhão"",""27"""
"Norte,""Pará"",""Masculino"",""91 a 100"",""D-Condutor Ônibus"",""44"""
"Norte,""Pará"",""Masculino"",""91 a 100"",""E-Condutor Carreta"",""3"""
"Norte,""Pará"",""Masculino"",""101 a 120"",""AB-Condutor Moto/Carro"",""1"""
"Norte,""Pará"",""Masculino"",""101 a 120"",""B-Condutor Carro"",""121"""
"Norte,""Pará"",""Feminino"",""18 a 21"",""A-Condutor Moto"",""160"""
"Norte,""Pará"",""Feminino"",""18 a 21"",""AB-Condutor Moto/Carro"",""4.572"""
"Norte,""Pará"",""Feminino"",""18 a 21"",""AD-Condutor Moto/Ônibus"",""3"""
"Norte,""Pará"",""Feminino"",""18 a 21"",""B-Condutor Carro"",""2.720"""
"Norte,""Pará"",""Feminino"",""22 a 25"",""A-Condutor Moto"",""564"""
"Norte,""Pará"",""Feminino"",""22 a 25"",""AB-Condutor Moto/Carro"",""18.194"""
"Norte,""Pará"",""Feminino"",""22 a 25"",""AC-Condutor Moto/Caminhão"",""5"""
"Norte,""Pará"",""Feminino"",""22 a 25"",""AD-Condutor Moto/Ônibus"",""120"""
"Norte,""Pará"",""Feminino"",""22 a 25"",""AE-Condutor Moto/Carreta"",""4"""
"Norte,""Pará"",""Feminino"",""22 a 25"",""B-Condutor Carro"",""8.553"""
"Norte,""Pará"",""Feminino"",""22 a 25"",""D-Condutor Ônibus"",""1"""
"Norte,""Pará"",""Feminino"",""26 a 30"",""A-Condutor Moto"",""1.074"""
"Norte,""Pará"",""Feminino"",""26 a 30"",""AB-Condutor Moto/Carro"",""35.007"""
"Norte,""Pará"",""Feminino"",""26 a 30"",""AC-Condutor Moto/Caminhão"",""23"""
"Norte,""Pará"",""Feminino"",""26 a 30"",""AD-Condutor Moto/Ônibus"",""622"""
"Norte,""Pará"",""Feminino"",""26 a 30"",""AE-Condutor Moto/Carreta"",""49"""
"Norte,""Pará"",""Feminino"",""26 a 30"",""B-Condutor Carro"",""15.288"""
"Norte,""Pará"",""Feminino"",""26 a 30"",""C-Condutor Caminhão"",""2"""
"Norte,""Pará"",""Feminino"",""26 a 30"",""D-Condutor Ônibus"",""22"""
"Norte,""Pará"",""Feminino"",""26 a 30"",""E-Condutor Carreta"",""1"""
"Norte,""Pará"",""Feminino"",""31 a 40"",""A-Condutor Moto"",""3.060"""
"Norte,""Pará"",""Feminino"",""31 a 40"",""AB-Condutor Moto/Carro"",""81.478"""
"Norte,""Pará"",""Feminino"",""31 a 40"",""AC-Condutor Moto/Caminhão"",""54"""
"Norte,""Pará"",""Feminino"",""31 a 40"",""AD-Condutor Moto/Ônibus"",""2.338"""
"Norte,""Pará"",""Feminino"",""31 a 40"",""AE-Condutor Moto/Carreta"",""330"""
"Norte,""Pará"",""Feminino"",""31 a 40"",""B-Condutor Carro"",""47.880"""
"Norte,""Pará"",""Feminino"",""31 a 40"",""C-Condutor Caminhão"",""6"""
"Norte,""Pará"",""Feminino"",""31 a 40"",""D-Condutor Ônibus"",""233"""
"Norte,""Pará"",""Feminino"",""31 a 40"",""E-Condutor Carreta"",""15"""
"Norte,""Pará"",""Feminino"",""41 a 50"",""A-Condutor Moto"",""2.300"""
"Norte,""Pará"",""Feminino"",""41 a 50"",""AB-Condutor Moto/Carro"",""43.134"""
"Norte,""Pará"",""Feminino"",""41 a 50"",""AC-Condutor Moto/Caminhão"",""125"""
"Norte,""Pará"",""Feminino"",""41 a 50"",""AD-Condutor Moto/Ônibus"",""1.468"""
"Norte,""Pará"",""Feminino"",""41 a 50"",""AE-Condutor Moto/Carreta"",""260"""
"Norte,""Pará"",""Feminino"",""41 a 50"",""B-Condutor Carro"",""43.837"""
"Norte,""Pará"",""Feminino"",""41 a 50"",""C-Condutor Caminhão"",""78"""
"Norte,""Pará"",""Feminino"",""41 a 50"",""D-Condutor Ônibus"",""461"""
"Norte,""Pará"",""Feminino"",""41 a 50"",""E-Condutor Carreta"",""48"""
"Norte,""Pará"",""Feminino"",""51 a 60"",""A-Condutor Moto"",""1.093"""
"Norte,""Pará"",""Feminino"",""51 a 60"",""AB-Condutor Moto/Carro"",""14.014"""
"Norte,""Pará"",""Feminino"",""51 a 60"",""AC-Condutor Moto/Caminhão"",""126"""
"Norte,""Pará"",""Feminino"",""51 a 60"",""AD-Condutor Moto/Ônibus"",""537"""
"Norte,""Pará"",""Feminino"",""51 a 60"",""AE-Condutor Moto/Carreta"",""110"""
"Norte,""Pará"",""Feminino"",""51 a 60"",""B-Condutor Carro"",""33.054"""
"Norte,""Pará"",""Feminino"",""51 a 60"",""C-Condutor Caminhão"",""150"""
"Norte,""Pará"",""Feminino"",""51 a 60"",""D-Condutor Ônibus"",""420"""
"Norte,""Pará"",""Feminino"",""51 a 60"",""E-Condutor Carreta"",""41"""
"Norte,""Pará"",""Feminino"",""61 a 70"",""A-Condutor Moto"",""252"""
"Norte,""Pará"",""Feminino"",""61 a 70"",""AB-Condutor Moto/Carro"",""2.607"""
"Norte,""Pará"",""Feminino"",""61 a 70"",""AC-Condutor Moto/Caminhão"",""36"""
"Norte,""Pará"",""Feminino"",""61 a 70"",""AD-Condutor Moto/Ônibus"",""114"""
"Norte,""Pará"",""Feminino"",""61 a 70"",""AE-Condutor Moto/Carreta"",""27"""
"Norte,""Pará"",""Feminino"",""61 a 70"",""B-Condutor Carro"",""19.439"""
"Norte,""Pará"",""Feminino"",""61 a 70"",""C-Condutor Caminhão"",""103"""
"Norte,""Pará"",""Feminino"",""61 a 70"",""D-Condutor Ônibus"",""205"""
"Norte,""Pará"",""Feminino"",""61 a 70"",""E-Condutor Carreta"",""22"""
"Norte,""Pará"",""Feminino"",""71 a 80"",""A-Condutor Moto"",""27"""
"Norte,""Pará"",""Feminino"",""71 a 80"",""AB-Condutor Moto/Carro"",""227"""
"Norte,""Pará"",""Feminino"",""71 a 80"",""AC-Condutor Moto/Caminhão"",""12"""
"Norte,""Pará"",""Feminino"",""71 a 80"",""AD-Condutor Moto/Ônibus"",""12"""
"Norte,""Pará"",""Feminino"",""71 a 80"",""B-Condutor Carro"",""6.508"""
"Norte,""Pará"",""Feminino"",""71 a 80"",""C-Condutor Caminhão"",""24"""
"Norte,""Pará"",""Feminino"",""71 a 80"",""D-Condutor Ônibus"",""26"""
"Norte,""Pará"",""Feminino"",""71 a 80"",""E-Condutor Carreta"",""4"""
"Norte,""Pará"",""Feminino"",""81 a 90"",""A-Condutor Moto"",""1"""
"Norte,""Pará"",""Feminino"",""81 a 90"",""AB-Condutor Moto/Carro"",""15"""
"Norte,""Pará"",""Feminino"",""81 a 90"",""B-Condutor Carro"",""1.430"""
"Norte,""Pará"",""Feminino"",""81 a 90"",""C-Condutor Caminhão"",""1"""
"Norte,""Pará"",""Feminino"",""81 a 90"",""D-Condutor Ônibus"",""6"""
"Norte,""Pará"",""Feminino"",""81 a 90"",""E-Condutor Carreta"",""1"""
"Norte,""Pará"",""Feminino"",""91 a 100"",""AB-Condutor Moto/Carro"",""1"""
"Norte,""Pará"",""Feminino"",""91 a 100"",""B-Condutor Carro"",""184"""
"Norte,""Pará"",""Feminino"",""91 a 100"",""D-Condutor Ônibus"",""1"""
"Norte,""Pará"",""Feminino"",""101 a 120"",""B-Condutor Carro"",""5"""
"Norte,""Rondônia"",""Masculino"",""18 a 21"",""A-Condutor Moto"",""307"""
"Norte,""Rondônia"",""Masculino"",""18 a 21"",""AB-Condutor Moto/Carro"",""17.611"""
"Norte,""Rondônia"",""Masculino"",""18 a 21"",""AC-Condutor Moto/Caminhão"",""161"""
"Norte,""Rondônia"",""Masculino"",""18 a 21"",""AD-Condutor Moto/Ônibus"",""92"""
"Norte,""Rondônia"",""Masculino"",""18 a 21"",""AE-Condutor Moto/Carreta"",""10"""
"Norte,""Rondônia"",""Masculino"",""18 a 21"",""B-Condutor Carro"",""1.301"""
"Norte,""Rondônia"",""Masculino"",""18 a 21"",""D-Condutor Ônibus"",""1"""
"Norte,""Rondônia"",""Masculino"",""22 a 25"",""A-Condutor Moto"",""746"""
"Norte,""Rondônia"",""Masculino"",""22 a 25"",""AB-Condutor Moto/Carro"",""32.421"""
"Norte,""Rondônia"",""Masculino"",""22 a 25"",""AC-Condutor Moto/Caminhão"",""245"""
"Norte,""Rondônia"",""Masculino"",""22 a 25"",""AD-Condutor Moto/Ônibus"",""2.294"""
"Norte,""Rondônia"",""Masculino"",""22 a 25"",""AE-Condutor Moto/Carreta"",""454"""
"Norte,""Rondônia"",""Masculino"",""22 a 25"",""B-Condutor Carro"",""2.318"""
"Norte,""Rondônia"",""Masculino"",""22 a 25"",""C-Condutor Caminhão"",""2"""
"Norte,""Rondônia"",""Masculino"",""22 a 25"",""D-Condutor Ônibus"",""24"""
"Norte,""Rondônia"",""Masculino"",""22 a 25"",""E-Condutor Carreta"",""4"""
"Norte,""Rondônia"",""Masculino"",""26 a 30"",""A-Condutor Moto"",""1.265"""
"Norte,""Rondônia"",""Masculino"",""26 a 30"",""AB-Condutor Moto/Carro"",""41.816"""
"Norte,""Rondônia"",""Masculino"",""26 a 30"",""AC-Condutor Moto/Caminhão"",""520"""
"Norte,""Rondônia"",""Masculino"",""26 a 30"",""AD-Condutor Moto/Ônibus"",""7.364"""
"Norte,""Rondônia"",""Masculino"",""26 a 30"",""AE-Condutor Moto/Carreta"",""2.183"""
"Norte,""Rondônia"",""Masculino"",""26 a 30"",""B-Condutor Carro"",""2.946"""
"Norte,""Rondônia"",""Masculino"",""26 a 30"",""C-Condutor Caminhão"",""5"""
"Norte,""Rondônia"",""Masculino"",""26 a 30"",""D-Condutor Ônibus"",""91"""
"Norte,""Rondônia"",""Masculino"",""26 a 30"",""E-Condutor Carreta"",""22"""
"Norte,""Rondônia"",""Masculino"",""31 a 40"",""A-Condutor Moto"",""2.995"""
"Norte,""Rondônia"",""Masculino"",""31 a 40"",""AB-Condutor Moto/Carro"",""78.450"""
"Norte,""Rondônia"",""Masculino"",""31 a 40"",""AC-Condutor Moto/Caminhão"",""2.110"""
"Norte,""Rondônia"",""Masculino"",""31 a 40"",""AD-Condutor Moto/Ônibus"",""23.180"""
"Norte,""Rondônia"",""Masculino"",""31 a 40"",""AE-Condutor Moto/Carreta"",""8.971"""
"Norte,""Rondônia"",""Masculino"",""31 a 40"",""B-Condutor Carro"",""5.966"""
"Norte,""Rondônia"",""Masculino"",""31 a 40"",""C-Condutor Caminhão"",""65"""
"Norte,""Rondônia"",""Masculino"",""31 a 40"",""D-Condutor Ônibus"",""469"""
"Norte,""Rondônia"",""Masculino"",""31 a 40"",""E-Condutor Carreta"",""180"""
"Norte,""Rondônia"",""Masculino"",""41 a 50"",""A-Condutor Moto"",""3.222"""
"Norte,""Rondônia"",""Masculino"",""41 a 50"",""AB-Condutor Moto/Carro"",""52.524"""
"Norte,""Rondônia"",""Masculino"",""41 a 50"",""AC-Condutor Moto/Caminhão"",""6.400"""
"Norte,""Rondônia"",""Masculino"",""41 a 50"",""AD-Condutor Moto/Ônibus"",""16.824"""
"Norte,""Rondônia"",""Masculino"",""41 a 50"",""AE-Condutor Moto/Carreta"",""8.592"""
"Norte,""Rondônia"",""Masculino"",""41 a 50"",""B-Condutor Carro"",""6.322"""
"Norte,""Rondônia"",""Masculino"",""41 a 50"",""C-Condutor Caminhão"",""554"""
"Norte,""Rondônia"",""Masculino"",""41 a 50"",""D-Condutor Ônibus"",""1.006"""
"Norte,""Rondônia"",""Masculino"",""41 a 50"",""E-Condutor Carreta"",""844"""
"Norte,""Rondônia"",""Masculino"",""51 a 60"",""A-Condutor Moto"",""2.537"""
"Norte,""Rondônia"",""Masculino"",""51 a 60"",""AB-Condutor Moto/Carro"",""30.043"""
"Norte,""Rondônia"",""Masculino"",""51 a 60"",""AC-Condutor Moto/Caminhão"",""8.991"""
"Norte,""Rondônia"",""Masculino"",""51 a 60"",""AD-Condutor Moto/Ônibus"",""9.760"""
"Norte,""Rondônia"",""Masculino"",""51 a 60"",""AE-Condutor Moto/Carreta"",""5.524"""
"Norte,""Rondônia"",""Masculino"",""51 a 60"",""B-Condutor Carro"",""7.961"""
"Norte,""Rondônia"",""Masculino"",""51 a 60"",""C-Condutor Caminhão"",""2.382"""
"Norte,""Rondônia"",""Masculino"",""51 a 60"",""D-Condutor Ônibus"",""2.042"""
"Norte,""Rondônia"",""Masculino"",""51 a 60"",""E-Condutor Carreta"",""1.711"""
"Norte,""Rondônia"",""Masculino"",""61 a 70"",""A-Condutor Moto"",""1.037"""
"Norte,""Rondônia"",""Masculino"",""61 a 70"",""AB-Condutor Moto/Carro"",""11.792"""
"Norte,""Rondônia"",""Masculino"",""61 a 70"",""AC-Condutor Moto/Caminhão"",""4.036"""
"Norte,""Rondônia"",""Masculino"",""61 a 70"",""AD-Condutor Moto/Ônibus"",""3.708"""
"Norte,""Rondônia"",""Masculino"",""61 a 70"",""AE-Condutor Moto/Carreta"",""1.823"""
"Norte,""Rondônia"",""Masculino"",""61 a 70"",""B-Condutor Carro"",""8.134"""
"Norte,""Rondônia"",""Masculino"",""61 a 70"",""C-Condutor Caminhão"",""3.013"""
"Norte,""Rondônia"",""Masculino"",""61 a 70"",""D-Condutor Ônibus"",""2.508"""
"Norte,""Rondônia"",""Masculino"",""61 a 70"",""E-Condutor Carreta"",""1.663"""
"Norte,""Rondônia"",""Masculino"",""61 a 70"",""X-Condutor Ciclomotor"",""1"""
"Norte,""Rondônia"",""Masculino"",""71 a 80"",""A-Condutor Moto"",""345"""
"Norte,""Rondônia"",""Masculino"",""71 a 80"",""AB-Condutor Moto/Carro"",""3.267"""
"Norte,""Rondônia"",""Masculino"",""71 a 80"",""AC-Condutor Moto/Caminhão"",""801"""
"Norte,""Rondônia"",""Masculino"",""71 a 80"",""AD-Condutor Moto/Ônibus"",""602"""
"Norte,""Rondônia"",""Masculino"",""71 a 80"",""AE-Condutor Moto/Carreta"",""175"""
"Norte,""Rondônia"",""Masculino"",""71 a 80"",""B-Condutor Carro"",""5.573"""
"Norte,""Rondônia"",""Masculino"",""71 a 80"",""C-Condutor Caminhão"",""1.617"""
"Norte,""Rondônia"",""Masculino"",""71 a 80"",""D-Condutor Ônibus"",""1.129"""
"Norte,""Rondônia"",""Masculino"",""71 a 80"",""E-Condutor Carreta"",""397"""
"Norte,""Rondônia"",""Masculino"",""81 a 90"",""A-Condutor Moto"",""76"""
"Norte,""Rondônia"",""Masculino"",""81 a 90"",""AB-Condutor Moto/Carro"",""508"""
"Norte,""Rondônia"",""Masculino"",""81 a 90"",""AC-Condutor Moto/Caminhão"",""155"""
"Norte,""Rondônia"",""Masculino"",""81 a 90"",""AD-Condutor Moto/Ônibus"",""75"""
